lat,lng
-31.9755092,115.8158554
-31.9755098,115.8158558
-31.9755107,115.8158564
-31.9755115,115.8158569
-31.9755121,115.8158573
-31.9755124,115.8158575
-31.9755124,115.8158575
-31.9755132,115.815858
-31.9755138,115.8158585
-31.9755145,115.815859
-31.975515,115.8158592
-31.9755158,115.8158596
-31.9755164,115.8158599
-31.975516,115.8158595
-31.9755161,115.8158595
-31.9755162,115.8158594
-31.9755164,115.8158595
-31.9755167,115.8158596
-31.9755167,115.8158595
-31.9755165,115.8158593
-31.9755169,115.8158595
-31.9755173,115.8158599
-31.9755176,115.8158601
-31.9755181,115.8158604
-31.9755185,115.8158607
-31.9755186,115.8158608
-31.975519,115.8158611
-31.9755195,115.8158614
-31.9755201,115.8158617
-31.9755206,115.815862
-31.9755211,115.8158623
-31.9755212,115.8158622
-31.9755212,115.8158622
-31.9755217,115.8158625
-31.9755221,115.8158626
-31.9755222,115.8158626
-31.9755223,115.8158626
-31.9755221,115.8158623
-31.9755223,115.8158624
-31.9755223,115.8158624
-31.9755218,115.8158619
-31.9755216,115.8158617
-31.975521,115.8158613
-31.9755203,115.8158608
-31.97552,115.8158606
-31.9755198,115.8158604
-31.9755193,115.8158601
-31.9755193,115.81586
-31.9755197,115.8158602
-31.9755203,115.8158605
-31.9755207,115.8158607
-31.975521,115.815861
-31.9755215,115.8158612
-31.9755228,115.8158616
-31.9755241,115.815862
-31.9755253,115.8158624
-31.9755264,115.8158629
-31.9755275,115.8158634
-31.9755286,115.8158638
-31.9755295,115.8158642
-31.9755304,115.8158647
-31.9755312,115.8158652
-31.9755321,115.8158656
-31.9755329,115.815866
-31.9755336,115.8158664
-31.9755341,115.8158667
-31.9755344,115.8158668
-31.9755348,115.815867
-31.9755351,115.8158671
-31.9755355,115.8158674
-31.9755359,115.8158675
-31.9755363,115.8158677
-31.9755366,115.8158678
-31.9755366,115.8158676
-31.9755368,115.8158675
-31.9755371,115.8158677
-31.9755372,115.8158677
-31.9755373,115.8158677
-31.9755379,115.8158681
-31.9755382,115.8158684
-31.9755386,115.8158686
-31.9755389,115.8158688
-31.9755391,115.8158688
-31.9755392,115.8158689
-31.9755395,115.8158691
-31.9755395,115.8158691
-31.9755398,115.8158692
-31.9755395,115.8158688
-31.9755398,115.8158689
-31.9755403,115.8158692
-31.9755404,115.8158692
-31.9755404,115.8158691
-31.9755407,115.8158692
-31.9755405,115.815869
-31.97554,115.8158685
-31.9755395,115.8158679
-31.9755389,115.8158672
-31.9755382,115.8158664
-31.9755378,115.8158658
-31.9755368,115.8158648
-31.9755357,115.8158636
-31.9755349,115.8158628
-31.9755344,115.8158622
-31.9755338,115.8158615
-31.9755329,115.8158607
-31.9755318,115.8158597
-31.9755304,115.8158586
-31.9755289,115.8158575
-31.9755274,115.8158563
-31.9755265,115.8158556
-31.9755259,115.8158551
-31.9755252,115.8158546
-31.9755246,115.8158545
-31.9755244,115.8158544
-31.9755244,115.8158546
-31.9755241,115.8158547
-31.9755227,115.815861
-31.9755189,115.8158665
-31.9755176,115.8158678
-31.9755168,115.8158682
-31.9755154,115.8158683
-31.9755141,115.8158681
-31.9755123,115.8158677
-31.9755106,115.8158671
