,lat,lng
155,-31.980017686481798,115.81841583951613
156,-31.980021766517694,115.81842453298222
157,-31.9800253487704,115.81843382177337
158,-31.980028433475983,115.81844191181933
159,-31.980032414102137,115.81844960804004
160,-31.980036394702058,115.81845750360186
161,-31.980039877374516,115.81846709086507
162,-31.980043360230585,115.81847528274028
163,-31.980048037577472,115.81848348109152
164,-31.98005261537034,115.81849177857363
165,-31.9800565959178,115.81850007281777
166,-31.980059680938155,115.81850577077003
167,-31.980062865473176,115.8185116686031
168,-31.980066945587776,115.81851976404575
169,-31.98007102583352,115.81852686278269
170,-31.980075305095493,115.81853446095182
171,-31.98008038050106,115.81854345882627
172,-31.980085455972205,115.8185519583479
173,-31.980090133489586,115.81855886098171
174,-31.980094512253118,115.81856675870222
175,-31.980098393207214,115.81857545108895
176,-31.98010177631254,115.81858523715363
177,-31.980105358617703,115.81859412726251
178,-31.980108443100324,115.81860391170818
179,-31.980111228986473,115.8186134951937
180,-31.98011371628926,115.81862277804852
181,-31.980117298791154,115.81863017309884
182,-31.98012008486092,115.81863836119636
183,-31.98012097962733,115.81864673838135
184,-31.980121476190792,115.81865541241937
185,-31.980123664962683,115.81866399596119
186,-31.98012605275081,115.81867307893518
187,-31.980128141955568,115.81868186127845
188,-31.980132321729105,115.81868906022564
189,-31.980136700545092,115.81869655926387
190,-31.9801406811319,115.81870455449628
191,-31.98014446274183,115.81871175128478
192,-31.980146453035232,115.81871574890098
193,-31.980150932126588,115.8187176669269
194,-31.98015511270017,115.81871878596924
195,-31.9801569043577,115.81871939370669
196,-31.98015640665319,115.81871939100834
197,-31.98015600845024,115.81871968786139
