,lat,lng
136,-31.982364949999997,115.8168542
137,-31.982364949999997,115.8168542
138,-31.982364949999997,115.8168542
139,-31.982364949999997,115.8168542
140,-31.982364949999997,115.8168542
141,-31.982364949999997,115.8168542
142,-31.982364949999997,115.8168542
143,-31.982364949999997,115.8168542
144,-31.982364949999997,115.8168542
145,-31.982364949999997,115.8168542
146,-31.982364949999997,115.8168542
147,-31.982364949999997,115.8168542
148,-31.982364949999997,115.8168542
149,-31.982364949999997,115.8168542
150,-31.982364949999997,115.8168542
151,-31.982364949999997,115.8168542
152,-31.982364949999997,115.8168542
153,-31.982364949999997,115.8168542
154,-31.982364949999997,115.8168542
155,-31.982364949999997,115.8168542
156,-31.982364949999997,115.8168542
157,-31.982364949999997,115.8168542
158,-31.982364949999997,115.8168542
159,-31.982364949999997,115.8168542
160,-31.982364949999997,115.8168542
161,-31.982364949999997,115.8168542
162,-31.982364949999997,115.8168542
163,-31.982364949999997,115.8168542
164,-31.982364949999997,115.8168542
165,-31.982364949999997,115.8168542
166,-31.982364949999997,115.8168542
167,-31.982364949999997,115.8168542
168,-31.982364949999997,115.8168542
169,-31.982364949999997,115.8168542
170,-31.982364949999997,115.8168542
171,-31.982364949999997,115.8168542
172,-31.982364949999997,115.8168542
173,-31.982364949999997,115.8168542
174,-31.982364949999997,115.8168542
175,-31.982364949999997,115.8168542
176,-31.982364949999997,115.8168542
177,-31.982364949999997,115.8168542
178,-31.982364949999997,115.8168542
179,-31.982364949999997,115.8168542
180,-31.982364949999997,115.8168542
181,-31.982364949999997,115.8168542
182,-31.982364949999997,115.8168542
183,-31.982364949999997,115.8168542
184,-31.982364949999997,115.8168542
185,-31.982364949999997,115.8168542
186,-31.982364949999997,115.8168542
187,-31.982364949999997,115.8168542
188,-31.982364949999997,115.8168542
189,-31.982364949999997,115.8168542
190,-31.982364949999997,115.8168542
191,-31.982364949999997,115.8168542
192,-31.982364949999997,115.8168542
193,-31.982364949999997,115.8168542
194,-31.982364949999997,115.8168542
195,-31.982364949999997,115.8168542
196,-31.982364949999997,115.8168542
197,-31.982364949999997,115.8168542
