lat,lng
-31.976097166666666,115.81478166666666
-31.976097166666666,115.81478183333333
-31.97609466666667,115.81478033333333
-31.976092833333333,115.81478016666667
-31.976092166666668,115.81477966666667
-31.976092,115.81477816666667
-31.976090166666665,115.81477783333334
-31.976089666666667,115.814777
-31.976089166666668,115.8147775
-31.976088,115.81478
-31.976086,115.81478416666667
-31.976083833333334,115.81478883333334
-31.976082,115.81479233333333
-31.9760815,115.814792
-31.9760825,115.814786
-31.976082333333334,115.81478283333334
-31.976081666666666,115.81478183333333
-31.976080666666668,115.81478233333333
-31.976079666666667,115.81478316666667
-31.976078666666666,115.8147845
-31.976078166666667,115.8147855
-31.9760775,115.81478716666666
-31.976076833333334,115.81478833333334
-31.9760765,115.8147895
-31.976076166666665,115.81479033333333
-31.976075666666667,115.8147915
-31.9760755,115.81479233333333
-31.976075166666668,115.81479316666666
-31.976075,115.81479366666667
-31.976074833333332,115.81479366666667
-31.976075,115.814794
-31.976075166666668,115.81479433333334
-31.976075,115.81479433333334
-31.976074833333332,115.81479433333334
-31.976074666666666,115.8147945
-31.9760745,115.81479466666667
-31.976074166666667,115.81479483333334
-31.976074,115.814795
-31.976073666666668,115.814795
-31.976073333333332,115.81479516666667
-31.976073,115.81479583333333
-31.976072833333333,115.81479566666667
-31.976073166666666,115.814794
-31.976073333333332,115.81479283333333
-31.9760735,115.814792
-31.9760735,115.81479166666666
-31.9760735,115.81479183333333
-31.976073333333332,115.81479216666666
-31.976073333333332,115.8147925
-31.976073333333332,115.81479266666666
-31.976074166666667,115.81478883333334
-31.9760745,115.81478533333333
-31.976074666666666,115.81478283333334
-31.976074833333332,115.81478116666666
-31.9760745,115.81478033333333
-31.976074333333333,115.81477966666667
-31.976074166666667,115.8147795
-31.976074166666667,115.81477966666667
-31.976074166666667,115.81478016666667
-31.976074,115.81478066666666
-31.976074,115.81478133333333
-31.976074,115.814782
-31.976074,115.81478283333334
-31.976074,115.81478333333334
-31.976074,115.81478383333334
-31.976074166666667,115.814784
-31.976073666666668,115.8147845
-31.976073333333332,115.81478466666667
-31.976073166666666,115.81478466666667
-31.976073,115.81478466666667
-31.976072833333333,115.8147845
-31.9760725,115.8147845
-31.9760725,115.81478416666667
