lat,lng
-31.9760968,115.8147625
-31.9760967,115.8147624
-31.9760967,115.8147624
-31.9760965,115.8147623
-31.9760965,115.8147621
-31.9760965,115.814762
-31.9760966,115.8147619
-31.9760966,115.8147619
-31.9760965,115.8147619
-31.9760965,115.8147619
-31.9760964,115.8147618
-31.9760964,115.8147617
-31.9760963,115.8147616
-31.9760963,115.8147616
-31.9760963,115.8147618
-31.9760962,115.8147617
-31.9760962,115.8147618
-31.9760962,115.8147618
-31.9760961,115.8147619
-31.9760961,115.814762
-31.976096,115.814762
-31.9760959,115.814762
-31.9760959,115.8147621
-31.9760959,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760959,115.8147622
-31.9760959,115.8147621
-31.9760959,115.8147622
-31.9760958,115.8147622
-31.9760958,115.8147622
-31.9760957,115.8147622
-31.9760959,115.8147621
-31.976096,115.814762
-31.976096,115.8147618
-31.976096,115.8147616
-31.976096,115.8147613
-31.976096,115.8147613
-31.976096,115.8147612
-31.9760959,115.8147611
-31.976096,115.8147611
-31.976096,115.814761
-31.9760959,115.8147607
-31.9760959,115.8147607
-31.9760959,115.8147605
-31.976096,115.8147607
-31.976096,115.8147606
-31.9760959,115.8147607
-31.9760959,115.8147607
-31.9760959,115.8147608
-31.9760958,115.8147608
-31.9760958,115.8147609
-31.9760957,115.8147609
-31.9760957,115.8147609
-31.9760958,115.8147607
-31.9760958,115.8147608
-31.9760958,115.8147608
-31.9760958,115.8147607
-31.9760957,115.8147608
-31.9760957,115.8147608
-31.9760956,115.8147609
-31.9760955,115.8147609
-31.9760955,115.8147609
-31.9760954,115.814761
-31.9760953,115.814761
-31.9760953,115.8147609
-31.9760953,115.8147609
-31.9760952,115.8147611
-31.9760951,115.8147611
-31.976095,115.8147612
-31.9760949,115.8147612
-31.9760947,115.8147612
-31.9760946,115.8147613
-31.9760945,115.8147613
-31.9760944,115.8147614
-31.9760942,115.8147614
-31.9760941,115.8147615
-31.976094,115.8147615
-31.976094,115.8147617
-31.9760938,115.8147617
-31.9760937,115.8147617
-31.9760936,115.8147618
-31.9760935,115.8147618
-31.9760936,115.8147617
-31.9760936,115.814762
-31.9760935,115.8147626
-31.9760933,115.8147631
-31.9760931,115.8147633
-31.9760929,115.8147636
-31.9760926,115.8147641
-31.9760922,115.8147646
-31.9760919,115.814765
-31.9760915,115.8147654
-31.9760913,115.8147656
-31.9760911,115.8147658
-31.9760909,115.8147661
-31.9760907,115.8147662
-31.9760905,115.8147665
-31.9760903,115.8147668
-31.9760902,115.8147669
-31.9760901,115.814767
-31.97609,115.8147673
-31.97609,115.8147675
-31.9760898,115.8147679
-31.9760895,115.8147682
-31.9760893,115.8147686
-31.9760892,115.8147689
-31.9760891,115.8147692
-31.9760889,115.8147694
-31.9760887,115.8147697
-31.9760885,115.81477
-31.9760881,115.8147705
-31.9760878,115.8147709
-31.9760875,115.8147712
-31.9760872,115.8147714
-31.9760869,115.8147716
-31.9760867,115.8147718
-31.9760863,115.8147723
-31.976086,115.8147726
-31.9760858,115.8147728
-31.9760856,115.8147729
-31.9760855,115.8147731
-31.9760852,115.8147734
-31.976085,115.8147736
-31.9760847,115.8147737
-31.9760846,115.8147738
-31.9760844,115.8147739
-31.9760842,115.814774
-31.9760845,115.8147739
-31.9760846,115.8147734
-31.9760849,115.8147733
-31.9760852,115.8147732
-31.9760854,115.8147731
-31.9760853,115.8147732
-31.9760853,115.8147733
-31.9760852,115.8147734
-31.9760851,115.8147734
-31.976085,115.8147734
-31.976085,115.8147735
-31.9760849,115.8147735
-31.9760849,115.8147733
-31.9760855,115.8147729
-31.9760859,115.8147725
-31.9760861,115.8147724
-31.9760864,115.8147723
-31.9760867,115.8147721
-31.976089,115.8147709
-31.976089,115.8147709
-31.976089,115.8147709
-31.976089,115.8147709
-31.9760889,115.8147709
-31.9760889,115.8147709
-31.9760889,115.8147708
-31.9760889,115.8147708
-31.9760889,115.8147708
