,lat,lng
0,-31.981313900000004,115.81684932
1,-31.981313900000004,115.81684932
2,-31.981313900000004,115.81684932
3,-31.981313900000004,115.81684932
4,-31.981313900000004,115.81684932
5,-31.981313900000004,115.81684932
6,-31.981313900000004,115.81684932
7,-31.981313900000004,115.81684932
8,-31.981313900000004,115.81684932
9,-31.981313900000004,115.81684932
10,-31.981313900000004,115.81684932
11,-31.981313900000004,115.81684932
12,-31.981313900000004,115.81684932
13,-31.981313900000004,115.81684932
14,-31.981313900000004,115.81684932
15,-31.981313900000004,115.81684932
16,-31.981313900000004,115.81684932
17,-31.981313900000004,115.81684932
18,-31.981313900000004,115.81684932
19,-31.981313900000004,115.81684932
20,-31.981313900000004,115.81684932
21,-31.981313900000004,115.81684932
22,-31.981313900000004,115.81684932
23,-31.981313900000004,115.81684932
24,-31.981313900000004,115.81684932
25,-31.981313900000004,115.81684932
26,-31.981313900000004,115.81684932
27,-31.981313900000004,115.81684932
28,-31.981313900000004,115.81684932
29,-31.981313900000004,115.81684932
30,-31.981313900000004,115.81684932
31,-31.981313900000004,115.81684932
32,-31.981313900000004,115.81684932
33,-31.981313900000004,115.81684932
34,-31.981313900000004,115.81684932
35,-31.981313900000004,115.81684932
36,-31.981313900000004,115.81684932
37,-31.981313900000004,115.81684932
38,-31.981313900000004,115.81684932
39,-31.981313900000004,115.81684932
40,-31.981313900000004,115.81684932
41,-31.981313900000004,115.81684932
42,-31.981313900000004,115.81684932
43,-31.981313900000004,115.81684932
44,-31.981313900000004,115.81684932
45,-31.981313900000004,115.81684932
46,-31.981336340000002,115.81691737999999
47,-31.981336340000002,115.81691737999999
48,-31.981336340000002,115.81691737999999
49,-31.981336340000002,115.81691737999999
50,-31.981336340000002,115.81691737999999
51,-31.981336339999995,115.81691738000002
52,-31.98136058,115.81698362000002
53,-31.98136058,115.81698362000002
54,-31.98136058,115.81698362000002
55,-31.98136058,115.81698362
56,-31.98136058,115.81698362
57,-31.98136058,115.81698362
58,-31.98136058,115.81698362
59,-31.9813867,115.81704782000001
60,-31.9813867,115.81704782000001
61,-31.9813867,115.81704782000001
62,-31.9813867,115.81704782
63,-31.9813867,115.81704782
64,-31.9813867,115.81704782
65,-31.9813867,115.81704782
66,-31.98141458,115.81710968
67,-31.98141458,115.81710968
68,-31.98141458,115.81710968
69,-31.98141458,115.81710968
70,-31.98141458,115.81710968
71,-31.98141458,115.81710968
72,-31.98141458,115.81710968
73,-31.98141458,115.81710968
74,-31.981444219999997,115.81716942
75,-31.981444219999997,115.81716942
76,-31.981444219999997,115.81716942
77,-31.981444219999997,115.81716942
78,-31.981444219999997,115.81716942
